Customer ID,Credit_Amount,Gender,Academic_Qualification,Marital,Age_Years,Repayment_Status_Jan,Repayment_Status_Feb,Repayment_Status_March,Repayment_Status_April,Repayment_Status_May,Repayment_Status_June,Jan_Bill_Amount,Feb_Bill_Amount,March_Bill_Amount,April_Bill_Amount,May_Bill_Amount,June_Bill_Amount,Previous_Payment_Jan,Previous_Payment_Feb,Previous_Payment_March,Previous_Payment_April,Previous_Payment_May,Previous_Payment_June,Default_Payment
225,50000,2,3,2,37,1,3,2,0,0,0,53636,51537,49205,30394,30248,28857,0,24,1500,1000,1301,30592,1
226,270000,2,1,2,28,0,0,0,0,0,0,330370,131188,228900,225524,127280,128838,6630,4760,22500,4830,5877,4962,0
227,350000,1,3,1,44,0,0,0,0,0,0,3365,3585,2864,569,0,0,3696,2764,569,0,0,0,0
228,20000,1,2,1,37,0,0,0,0,0,0,36455,15511,28902,29769,18650,18175,1609,3000,665,575,835,782,0
229,50000,1,2,2,23,2,0,0,0,0,0,49758,48455,44226,22247,20066,18858,3401,2254,2005,704,707,1004,1
230,20000,2,3,2,24,1,2,0,0,0,0,39354,18155,27233,7630,1730,0,0,2333,500,100,0,3200,0
231,50000,2,1,2,24,0,0,0,0,0,0,35084,35785,30937,29420,10385,1308,3090,2002,1002,338,1011,389,0
232,20000,1,2,2,23,1,2,0,0,2,0,30335,17133,26856,26975,13454,10104,0,2200,1000,0,1000,10000,1
233,50000,1,2,1,26,0,0,0,0,0,0,303800,0,0,2624,45567,46557,0,0,2625,45557,1757,2000,0
234,290000,1,2,2,34,2,0,0,0,2,2,339803,131383,234379,242323,140120,150052,6000,5000,10000,0,13118,2769,1
235,60000,2,2,1,33,0,0,0,0,0,0,58303,35357,20934,20694,20175,18421,1606,2297,1000,731,811,599,0
236,80000,1,1,2,35,0,0,0,0,0,0,7988,3877,6848,2729,1378,18842,3993,6753,1719,1378,19953,2418,0
237,250000,2,2,2,27,0,0,0,0,0,0,337403,110050,52547,44394,36800,28487,4600,2745,1566,1308,1077,2529,0
238,220000,2,1,2,31,0,0,0,0,0,0,3440,0,7422,993,6082,2283,0,7422,995,5083,3393,3299,0
239,240000,2,3,1,50,0,0,0,0,0,0,334305,331558,224642,207642,210375,214684,10116,9250,9009,8000,8009,7714,1
240,240000,2,2,3,41,0,0,0,0,0,0,39346,31708,22940,29069,16408,16383,3000,2000,2199,1000,3000,2399,1
241,60000,2,1,2,28,1,2,2,0,0,0,33503,30550,0,0,0,2285,0,0,0,0,3385,0,0
242,50000,1,1,2,39,0,0,0,0,0,0,47374,47874,48630,50903,30788,15874,1900,2000,5000,3000,3000,2000,0
243,50000,2,2,2,27,0,0,0,0,0,0,36655,37734,28676,27990,28780,28388,1900,2750,900,1300,1300,1100,0
244,280000,2,1,2,32,0,0,2,2,0,0,3339,5853,2822,0,2821,0,3931,0,0,3831,0,176,0
245,30000,2,1,2,40,0,0,2,2,2,2,343,315,239,29,18,78,366,220,0,0,60,60,0
246,20000,2,2,2,40,0,0,0,0,0,0,39836,30385,20202,29575,0,0,1601,2203,2115,0,0,0,0
247,250000,2,2,1,75,0,0,0,0,0,0,53874,1531,2536,2020,5572,784,1631,2536,1010,5573,795,1184,0
248,2.00E+05,2,2,2,27,0,0,0,0,0,0,37767,34457,30036,30337,30887,32804,1799,2799,1100,1150,3533,0,0
249,330000,1,1,2,25,0,0,0,0,2,0,46340,45781,48239,52237,38450,25358,3604,4007,5056,74,1033,2566,0
250,50000,1,3,1,46,0,0,0,0,0,0,35733,15383,26099,26429,16765,17484,1661,2267,597,511,1000,2000,0
251,50000,2,2,2,26,1,2,2,0,0,0,50867,51485,48869,30225,28527,28888,1710,236,1206,3003,3005,3003,0
252,30000,1,2,2,28,0,0,0,0,0,0,39343,38507,29255,25255,22001,0,6006,2244,951,955,0,0,0
253,240000,2,2,2,26,0,0,0,0,0,0,303553,105345,204782,205334,107688,106828,6366,5077,5605,3894,3785,3304,1
254,260000,2,1,2,28,0,0,0,0,0,0,70343,47778,28052,7222,88668,84426,7043,2000,1000,99559,13600,10000,0
255,4.00E+05,2,2,2,29,0,0,0,0,0,0,39533,3718,2453,4944,1886,2486,3137,2469,5969,1905,3595,862,0
256,50000,1,2,1,25,0,0,0,0,0,0,37699,38513,29342,29929,28533,28538,1666,2393,990,994,1035,886,0
257,240000,2,2,1,48,0,0,0,0,0,0,3354,1333,862,2355,1130,21361,1333,2075,1555,1130,31361,1347,0
258,260000,2,2,1,33,0,0,0,0,0,0,8035,3453,9624,52572,7333,2210,3463,9770,52572,1545,3310,0,0
259,2.00E+05,2,3,1,43,0,0,0,0,0,0,63370,0,0,0,0,0,0,0,0,0,0,0,0
260,220000,1,1,1,48,2,0,0,0,0,0,330380,313533,202852,269225,172168,162402,10000,9020,6000,5500,6000,5500,1
261,520000,2,1,2,29,0,0,0,0,0,0,78333,88414,207686,203776,87265,36738,40010,20094,5000,5001,35365,65000,0
262,50000,1,2,2,29,0,0,0,0,0,0,49376,35100,32563,27923,28130,28308,1603,2400,5000,3130,1063,6318,0
263,260000,2,1,1,38,0,0,0,0,2,0,4473,4554,5969,29942,16578,12652,4664,5969,19951,0,13653,1916,0
264,230000,2,1,2,37,0,0,0,0,0,0,3383,50815,0,0,288,338,61316,0,0,399,338,0,0
265,80000,2,1,2,37,0,0,0,0,0,0,30335,348,5986,299,1644,16872,369,5995,199,1544,16873,4000,0
266,250000,2,2,1,25,0,0,0,0,0,0,6356,0,0,326,316,316,0,0,516,315,316,316,0
267,20000,1,3,2,23,0,0,0,0,0,2,6974,7838,9002,9292,8728,8411,1134,2297,579,847,0,175,0
268,230000,2,3,2,49,0,0,0,0,0,0,89003,81353,72297,49654,28065,27500,4100,3095,1650,551,600,0,1
269,40000,2,1,2,48,0,0,0,0,0,0,34873,34448,33634,34596,34762,35673,1600,2600,1500,1500,1500,1500,0
270,50000,1,2,2,27,3,2,2,0,0,0,33694,14880,24242,23969,14318,2614,1700,0,526,501,3615,1390,1
271,2.00E+05,1,3,2,32,0,0,0,0,0,0,70003,31545,20974,29723,18848,18126,3036,2004,616,3007,1009,2015,0
272,220000,1,1,1,34,0,2,0,0,0,0,3083,533,2350,900,450,0,0,2350,0,0,0,450,0
273,260000,2,1,2,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,2.00E+05,2,2,2,33,0,0,0,0,0,0,33353,13853,24024,24522,16325,11805,3000,2322,2000,3000,1300,3000,0
275,360000,2,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,70000,2,2,2,36,0,0,0,0,0,0,68699,58130,68376,30263,14310,15085,4493,22496,5269,3000,3000,2000,0
277,460000,1,1,1,40,2,0,0,0,0,0,373,3715,-23,2642,-10,22535,3739,0,2655,0,33555,0,1
278,50000,2,1,2,26,0,0,0,0,0,0,3356,315,326,326,316,316,316,326,516,315,316,316,0
279,50000,1,3,1,33,0,0,0,0,0,0,50859,50453,50654,20046,20067,18703,3007,2299,691,707,703,697,0
280,250000,2,2,1,31,0,0,0,0,0,0,303309,103584,97209,99029,100871,101288,4000,4500,5000,4000,5000,4400,0
281,30000,2,1,2,27,0,0,0,0,0,0,3533,3458,664,2924,0,0,1000,664,1500,0,0,0,0
282,270000,1,2,1,44,0,0,0,0,0,0,337543,108188,92630,69669,44148,43414,10063,5262,10150,44399,53509,31031,0
283,280000,2,3,2,30,0,0,0,0,0,0,363935,153153,247032,222296,103682,70204,7733,6092,5565,3505,3000,3211,0
284,2.00E+05,2,1,2,28,0,0,0,0,0,0,53494,53555,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,0
285,230000,2,3,1,32,0,0,0,0,0,0,395336,88743,92295,94924,88182,88457,6000,5000,5000,5000,5000,5000,0
286,220000,2,1,1,46,0,0,0,0,0,0,330346,41885,22874,20076,16171,586,41996,22774,20076,15171,586,19777,0
287,220000,1,1,2,38,2,0,0,0,0,0,60503,53804,62769,62693,63663,46548,3376,2026,2000,3000,3000,2502,0
288,440000,2,2,1,46,0,0,0,0,0,0,380643,181557,249944,223235,105280,87622,9610,6907,5727,3800,5001,2701,0
289,2.00E+05,2,2,2,25,2,0,0,0,0,0,70896,71578,70225,69956,68718,51365,3473,2092,2000,3137,1960,1559,1
290,240000,2,2,1,46,0,0,0,0,0,0,8753,8800,20605,20765,11765,4311,1396,2000,1000,1000,1000,1000,0
291,280000,1,1,2,33,0,0,0,0,0,0,898,888,325,999,325,-338603,999,325,999,335,0,345293,1
292,50000,2,2,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,30000,1,2,1,43,3,2,2,2,2,2,3700,3510,2924,2292,2000,2566,1100,0,500,0,600,0,0
294,20000,1,2,2,27,0,0,2,0,0,0,7035,10337,9560,9902,8863,10182,3607,0,500,370,393,700,1
295,230000,1,1,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0
296,2.00E+05,1,1,2,31,0,0,0,0,0,0,394353,187344,286292,233345,133634,133880,9000,7465,5715,4804,5151,5300,0
297,220000,2,2,1,29,0,0,0,0,0,0,3686,557,2279,2423,0,1820,667,2329,1525,0,1830,2496,0
298,220000,2,2,1,36,0,0,0,0,0,0,343335,143885,244425,249290,147883,131628,6493,5072,6000,5900,5555,4700,0
299,280000,2,1,1,36,0,0,0,0,0,0,58983,50788,63225,29702,30172,30771,3766,3463,1500,1100,1100,2000,0
300,3.00E+05,1,1,2,34,1,0,0,0,0,0,0,0,23002,22602,18585,203,0,23002,0,19595,303,0,1
301,2.00E+05,1,2,2,37,0,0,0,0,0,0,99309,88333,67285,66926,66786,64513,3490,2332,2515,3355,3597,2305,0
302,440000,2,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163000,0,0
303,50000,2,3,1,40,0,0,0,0,0,0,49943,51313,22204,22999,13687,14458,3400,2206,1000,1000,1000,1000,0
304,20000,2,1,2,25,0,0,2,0,0,0,33968,14554,27820,25924,15761,12510,3900,0,5000,1700,1000,2000,1
305,2.00E+05,2,1,2,27,0,0,0,0,0,0,873,555,960,4242,4084,7414,666,960,5909,1014,3500,2880,0
306,220000,2,2,2,26,0,0,0,0,0,0,433,3330,5704,2256,1848,400,3330,5904,0,3000,0,0,0
307,5.00E+05,2,2,1,36,0,0,0,0,0,0,30483,33855,0,9500,4580,0,33963,0,9500,4590,0,0,0
308,3.00E+05,2,2,1,27,1,0,0,0,0,0,0,5315,0,0,0,0,6316,0,0,0,0,0,0
309,30000,1,3,1,55,2,2,2,3,3,4,9730,10513,22339,22942,13836,14514,1300,2200,2000,1500,1500,1500,1
310,60000,2,1,2,27,0,0,0,0,0,0,30847,13801,24366,4999,273,11736,13909,24573,5999,373,13557,0,0
311,4.00E+05,2,2,1,38,0,0,0,0,0,0,3697,3500,2354,5322,5103,2077,1000,2354,5522,5,3386,9085,0
312,280000,2,2,1,34,0,0,0,0,0,0,343303,145333,247042,227924,130331,132845,7000,5000,5000,4900,5000,5100,0
313,20000,1,1,2,40,0,0,0,2,0,0,30934,13738,26567,20422,13057,14340,3000,3200,0,3000,1500,0,0
314,2.00E+05,2,3,1,49,0,2,2,2,0,0,53439,51040,56205,54723,58657,58883,0,6000,0,5000,3386,3000,1
315,2.00E+05,1,1,2,27,0,0,0,0,0,0,55734,53557,33425,29776,17580,6441,1631,2276,200,545,909,200,0
316,60000,1,2,2,23,0,0,0,0,0,0,49507,33383,34322,27277,17808,18346,1970,2000,619,809,3000,616,1
317,220000,2,2,2,36,0,0,0,0,0,0,47839,48847,50330,50994,52175,53652,3300,2500,2000,3100,3500,2200,0
318,260000,2,3,1,53,1,0,0,0,0,0,0,155,526,452,387,485,166,526,552,397,585,459,0
319,50000,2,3,1,46,3,2,2,0,0,0,48533,50855,29526,29742,28888,24883,3764,2,1070,1030,863,654,0
320,280000,1,2,2,29,1,0,0,0,0,0,-3,-3,-2,-2,-2,-2,0,0,0,0,0,0,0
321,220000,1,2,2,29,1,2,2,0,0,0,58363,55588,52908,49647,47862,47868,3600,0,2000,3000,1855,2000,1
322,340000,2,1,2,27,0,0,0,0,0,0,373380,180140,266282,255629,145645,103263,31106,5462,5000,5849,3733,50000,0
323,50000,1,2,2,24,0,0,0,0,0,0,3399,3441,3865,7476,8384,8085,1070,2500,5666,3477,1306,1000,0
324,230000,2,2,1,28,0,0,0,0,0,0,36363,18835,2200,2200,767,6173,1710,2200,1000,757,6173,1000,1
325,360000,2,2,2,32,0,0,0,0,0,0,93039,84054,92834,95632,100123,100738,10000,7000,10000,10000,10000,10000,0
326,220000,1,2,2,43,1,0,0,0,0,0,0,0,38023,40555,45075,37056,0,37023,5000,5000,3000,3000,0
327,220000,2,2,1,41,0,2,2,0,2,0,650,550,325,950,475,325,336,0,950,0,335,325,1
328,60000,2,2,1,34,2,2,2,2,2,0,34898,37875,27233,30294,28566,30225,3900,0,5720,0,1300,1291,1
329,340000,1,2,1,55,0,0,0,0,0,0,50396,44555,8300,2290,24588,7416,44666,7322,2190,34599,7516,77195,0
330,250000,1,1,1,40,2,2,2,2,2,2,99855,103585,200064,204975,107147,108428,6300,0,9100,4000,5300,4200,0
331,2.00E+05,2,2,1,37,1,0,2,0,0,0,-379,505,289,6773,23208,16883,1000,0,6900,34000,17000,2500,1
332,230000,2,2,2,40,0,0,2,0,0,0,9559,13384,22883,9926,10167,12685,3000,0,500,500,3700,500,1
333,60000,2,1,2,28,1,2,0,0,0,0,30540,10333,22237,22427,20873,31857,0,2473,675,10000,11550,7000,0
334,4.00E+05,2,2,1,43,1,0,0,0,0,0,0,0,0,0,1600,78388,0,0,0,1500,78388,0,0
335,20000,1,1,2,27,0,0,0,0,0,0,30573,18088,29658,29453,18108,18868,1333,2600,950,700,675,376,0
336,290000,2,1,2,28,0,0,0,0,0,0,343464,145843,252905,253539,156664,160361,6796,7407,5655,5753,6370,5865,0
337,260000,2,1,2,30,0,0,0,0,0,0,356883,150345,259988,259224,158762,158108,10000,7000,6000,7000,7000,6000,0
338,240000,2,2,2,31,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0
339,50000,2,2,1,31,0,0,0,0,0,0,46533,47715,49675,30929,30078,28170,1974,4406,1061,1073,1056,1047,1
340,220000,2,1,2,34,0,0,0,0,0,0,883,5531,6323,2200,1330,830,6900,5037,1100,1330,3800,2037,0
341,240000,2,2,2,30,0,0,0,0,0,0,93,83,92,0,82,0,93,92,0,93,0,1883,0
342,50000,1,2,2,36,0,0,0,0,0,0,5936,5173,4223,690,878,878,1313,2200,0,978,0,0,0
343,2.00E+05,2,1,2,29,0,2,0,0,0,2,3393,183,4847,20293,24815,24248,0,4772,20195,5000,0,1000,0
344,280000,1,1,1,39,0,0,0,0,0,0,374733,381713,242063,222295,-1005,1005,11000,245000,26000,0,101005,1898,0
345,280000,2,1,2,26,0,0,0,0,0,0,345403,138333,230553,205994,108248,106517,6440,5052,5955,4105,5350,4028,0
346,260000,2,1,2,29,0,0,0,0,0,0,3097,-707,-2697,2303,6182,1654,0,0,5000,5000,1500,13000,0
347,2.00E+05,2,2,2,26,0,0,0,0,0,0,3370,4183,4259,3542,1880,3880,4310,4259,1000,1080,3000,1525,0
348,50000,2,2,2,29,0,0,0,0,0,0,47083,48315,50409,45545,38863,41145,3000,2000,2000,3000,3000,2000,1
349,240000,2,2,2,31,0,0,0,0,0,0,338339,137850,240254,239679,141748,142174,6600,6500,5100,5300,6000,5000,0
350,30000,2,2,2,26,0,0,0,0,0,0,37893,18013,20223,20222,20786,18844,1411,2522,621,795,715,1000,1
351,90000,1,1,2,26,0,0,0,0,0,0,39338,30473,2940,2940,0,23101,1641,4200,0,0,33101,3000,0
352,2.00E+05,1,1,1,36,1,0,0,0,0,0,-35386,-13543,3432,-3694,0,1386,10119,47025,0,4000,1.00E+05,10000,0
353,380000,1,1,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,80000,2,2,2,43,0,0,0,0,0,0,77057,78103,58502,52042,18036,18414,3177,2600,5000,1591,695,882,0
355,50000,1,3,1,58,2,2,2,0,0,2,35899,18730,28222,29530,18088,18856,3400,0,1000,1001,635,638,0
356,280000,1,2,1,45,0,0,0,0,0,0,37679,38433,29650,29992,30418,31127,1491,2000,1100,1300,1500,1500,1
357,240000,2,2,2,26,0,0,0,0,0,0,343335,138840,224226,223233,113866,103360,6349,5734,5970,4000,3835,3520,0
358,380000,1,2,2,34,0,0,0,0,0,0,394334,178305,293992,274675,171253,168121,9010,35000,5000,5000,5000,4400,0
359,220000,2,4,2,24,0,0,0,0,0,0,83755,77431,79044,90632,82333,84462,3000,2900,2900,3000,3500,4000,0
360,260000,1,1,1,34,0,0,0,0,0,0,49657,381,52058,2352,34038,281,391,52057,55696,34039,391,291,0
361,5.00E+05,2,2,2,23,4,3,2,0,0,0,607736,508338,499936,505507,484612,418643,10000,0,15000,15500,16000,19000,1
362,320000,2,2,2,30,0,0,0,0,0,0,73305,71151,72029,72949,74374,74610,3699,2567,2570,3551,3781,2500,0
363,50000,1,2,2,32,4,3,2,0,0,0,45734,44741,43562,44039,45008,25775,0,0,1262,1358,1375,1590,0
364,220000,1,1,1,40,1,0,0,0,0,0,0,0,2066,2000,216,216,0,2066,0,315,316,66,1
365,230000,2,1,2,35,0,0,0,0,0,0,763,300,399,665,576,613,300,399,665,575,613,520,0
366,330000,2,2,1,56,1,0,0,0,0,0,-9,1530,2488,0,3865,8676,1639,2507,0,3955,8676,384,0
367,50000,2,2,1,61,0,0,0,0,0,0,47366,48385,50476,23329,23171,24774,3000,2237,975,1000,3000,1039,0
368,20000,1,2,2,24,0,2,2,2,0,0,3887,1833,2989,2923,2008,2132,0,2500,0,0,150,0,0
369,3.00E+05,1,1,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,20000,2,2,1,32,3,2,0,0,0,0,30633,30010,29703,22094,10818,10885,0,2267,595,390,633,616,1
371,280000,1,2,1,36,2,2,0,0,0,0,83538,0,0,0,0,0,0,0,0,0,0,0,1
372,260000,1,1,2,30,0,0,0,0,0,0,99,3877,25086,9579,13028,21712,3977,25076,9125,13038,39713,50000,0
373,90000,2,1,2,34,0,0,0,2,2,2,34303,35088,43449,42452,48718,48767,1640,9000,0,8000,0,2000,0
374,30000,1,3,3,54,0,0,0,0,0,0,33987,33388,22352,23222,24338,25843,3600,2000,1500,4000,3000,0,0
375,280000,1,1,1,46,0,0,0,0,0,0,373367,174580,275233,206299,28088,178718,9100,5299,5505,5040,160719,7000,0
376,30000,1,3,1,58,0,0,0,0,0,0,39343,30158,22229,22495,21800,22437,1640,2700,915,800,1000,1961,0
377,30000,1,2,1,43,1,2,0,0,0,2,30538,18801,20905,22509,25183,24242,0,2342,956,4300,0,1000,0
378,240000,2,1,2,28,0,0,0,0,0,0,30833,14445,7609,4992,3400,3745,14000,3755,5991,3500,5500,4000,0
379,220000,1,1,2,30,0,0,0,0,0,0,69937,71805,43308,44594,47842,48888,3600,3000,2000,4000,3000,10000,0
380,50000,1,2,2,31,0,0,0,0,0,0,30536,15138,25093,9577,11138,12487,3000,3000,527,3000,3000,5000,1
381,230000,2,2,2,29,0,0,0,0,0,0,89055,80780,70947,72367,73875,75355,4300,2575,2600,3574,3701,5750,0
382,50000,2,2,1,37,2,2,2,0,0,0,3894,3300,3382,3559,1848,2415,1600,400,200,500,500,400,1
383,240000,1,3,1,36,0,0,0,0,0,0,300594,78373,92502,90959,88616,88450,3000,30000,5000,4000,3500,3300,0
384,270000,2,2,2,28,0,0,0,2,0,0,3948,3848,5646,5464,5577,5888,1106,2903,0,395,500,95,1
385,80000,1,2,2,25,0,0,0,0,0,0,33639,31438,27923,25290,0,0,10010,2209,579,0,0,6305,0
386,420000,2,5,1,42,0,0,0,0,0,0,338306,343804,344464,240965,234838,240176,16000,24000,9000,8500,9000,8300,0
387,80000,2,1,2,29,1,0,0,0,0,0,0,80000,0,0,0,0,90000,0,0,0,0,0,0
388,80000,1,3,1,73,0,0,0,2,2,2,63344,55531,68875,70646,72870,75018,3600,4330,5500,3500,3500,5100,1
389,250000,1,2,1,43,0,0,0,0,0,0,353349,154048,256523,259653,162866,157758,7900,6500,5700,5700,5700,5334,0
390,260000,1,1,1,30,0,0,0,0,0,0,3333,381,582,292,0,281,391,572,0,0,130391,651,1
391,350000,1,1,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,280000,2,2,1,39,1,0,0,0,0,0,-3333,35818,37297,37254,32581,33316,39631,2000,1150,933,1011,5000,1
393,320000,1,2,1,44,0,0,0,0,0,0,303797,81888,87720,76229,72080,71620,4400,4023,5011,3000,3001,2653,0
394,240000,2,2,2,29,0,0,0,0,0,0,30330,17103,28862,29996,21214,21085,3000,3000,5000,3500,3000,2000,0
395,360000,1,1,1,51,0,0,0,0,0,0,38000,35000,0,0,0,0,36000,0,0,0,0,0,0
396,240000,2,1,2,27,0,0,0,0,0,0,343438,144105,243952,242590,142650,142620,10000,20000,6000,5000,6000,5600,0
397,2.00E+05,1,1,2,38,0,0,0,0,0,0,40830,43553,42352,43022,43011,28847,3603,2200,960,0,579,0,0
398,50000,2,2,2,22,0,0,0,0,0,0,0,0,0,949,0,632,0,0,959,0,633,0,0
399,220000,2,2,1,30,0,0,0,0,0,0,304703,105134,208423,92243,82733,74125,4003,5000,5500,3000,3700,5000,0
400,220000,2,2,2,25,2,2,2,2,2,2,330398,130833,209887,226323,118311,117167,4007,0,9272,5000,0,4400,0
401,240000,1,1,2,29,0,0,0,0,0,0,356363,133380,99274,65372,28787,184822,6333,3279,2072,3018,185933,6100,0
402,60000,2,3,3,42,0,0,0,0,0,0,43333,38081,28097,29665,28768,28064,1499,2394,962,1500,3551,2000,0
403,250000,1,1,2,41,0,0,0,0,0,2,3464,3084,384,0,2344,822,3091,374,0,3344,0,472,1
404,30000,1,2,1,48,0,0,0,0,0,0,37879,38870,27806,25242,25667,26178,1774,2720,1056,1079,1089,2244,0
405,260000,2,1,2,29,2,2,2,2,2,2,360433,153815,259676,266993,170088,153800,7600,0,11559,5800,0,5654,1
406,2.00E+05,1,1,1,52,0,0,0,0,0,0,3858,3580,3420,0,0,82150,3690,3477,0,0,85900,396,0
407,220000,2,2,1,25,0,0,0,0,0,0,36476,31383,0,0,0,0,6000,0,0,0,0,0,0
408,5.00E+05,1,1,1,37,1,2,0,0,0,0,607063,481855,430637,376657,356636,303510,336,25296,12157,13313,15113,10526,0
409,320000,2,1,2,27,0,0,0,0,0,0,55607,53883,59002,62565,58508,66541,11404,7232,10550,9597,16577,11341,0
410,280000,1,1,2,31,0,0,0,0,0,0,368383,175545,280650,292672,168388,167883,10000,7000,6571,5317,5957,6288,0
411,60000,2,1,2,23,1,2,2,2,2,2,39333,38577,30805,32602,32348,32865,0,2709,1600,1400,1300,1200,1
412,2.00E+05,2,1,1,38,0,0,0,0,0,0,390,0,0,367,-150,-150,0,0,567,150,0,0,0
413,230000,2,1,1,32,1,0,0,0,0,0,0,0,2809,4595,782,3404,0,2709,5606,793,3505,0,0
414,230000,2,2,2,27,1,2,0,0,0,0,33668,13547,23235,20596,8218,5068,0,2064,525,313,1000,4641,1
415,480000,2,3,1,41,0,0,0,0,0,0,34867,35555,299960,9033,18371,22583,36734,299972,9055,19371,33593,2000,0
416,50000,2,3,1,35,0,0,0,0,0,0,33500,5000,0,0,0,0,6000,0,0,0,0,640,0
417,2.00E+05,2,1,2,31,0,0,0,0,0,0,7384,14845,2097,0,0,160,17607,2202,0,0,160,1103,0
418,50000,2,1,2,30,0,0,0,0,0,2,34833,15353,27286,27995,18450,18880,3000,2600,1200,3000,0,1000,0
419,50000,1,2,1,48,0,0,0,0,0,0,44338,43048,35639,29753,18081,18548,3639,3332,2000,3000,3000,2500,0
420,260000,2,1,2,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
421,30000,1,1,2,24,2,0,0,0,0,2,35365,35354,27720,27959,30002,28371,1600,2700,1007,3500,0,1800,0
422,440000,2,1,2,29,0,0,0,0,0,0,369663,157188,258520,256977,157863,151836,9071,9022,7015,5013,6038,6010,0
423,230000,2,2,2,38,0,0,0,0,0,0,30337,3785,2350,372,2880,0,3796,2350,571,3980,0,2213,0
424,2.00E+05,1,2,1,38,2,2,2,0,0,0,304978,105834,202663,97090,88045,105253,4600,0,5500,3500,9000,0,1
425,490000,2,2,1,30,0,0,0,0,0,0,393586,187857,202666,205799,186688,180306,10000,7243,7506,5303,6539,6000,0
426,80000,2,2,1,32,0,0,0,0,0,0,33363,0,0,0,0,0,0,0,0,0,0,0,0
427,20000,2,3,2,49,2,2,2,2,0,0,9553,13081,23087,22593,15327,16414,3000,2500,0,3133,1500,1000,1
428,270000,2,1,2,31,0,0,0,0,0,0,399,188,299,399,188,188,199,299,599,0,199,398,1
429,70000,1,1,2,27,0,0,0,0,0,0,70339,58535,66602,29402,28848,28785,3600,2646,600,38458,1337,1000,0
430,220000,2,2,2,33,0,0,0,0,0,0,333603,177845,229362,227766,68781,66167,6000,4500,5000,3000,3000,3000,0
431,90000,2,2,2,25,0,0,0,0,0,0,93894,71733,73242,74424,76070,77648,3300,3300,5000,3001,3000,3100,0
432,390000,2,1,2,27,0,0,0,0,0,0,304867,388888,300426,292969,282885,281826,13007,20622,10051,11000,10513,7000,1
433,220000,2,1,2,29,0,0,0,0,0,0,48333,48537,50422,50990,52014,53206,3600,2500,2000,3000,3057,2500,0
434,580000,2,1,1,36,0,0,0,0,0,0,359760,153188,266227,269365,168755,167864,6433,6565,5951,5005,5895,5946,0
435,360000,1,3,1,55,0,0,0,0,0,0,9330,8485,27232,2770,0,0,6016,27454,1775,0,0,0,0
436,270000,2,2,1,32,1,2,2,2,2,2,334753,333035,229286,227644,223680,221413,10000,7000,0,15000,8000,0,1
437,60000,2,1,2,27,0,0,0,0,2,0,34073,0,0,300,150,150,0,0,500,0,150,200,0
438,220000,1,3,1,37,0,0,0,0,0,0,63807,53488,62262,60605,60272,60145,3300,2200,2500,3300,3300,2300,0
439,50000,2,1,1,25,0,0,0,0,0,0,53044,50331,46677,44992,21388,20858,3600,3007,1000,751,800,704,0
440,80000,2,1,2,23,0,0,0,0,0,0,77034,73381,57806,37642,46235,47110,3313,2600,956,40000,1800,1700,1
441,50000,1,2,2,23,0,0,0,0,0,0,350,350,400,2695,12645,12584,360,400,1695,11300,585,2400,0
442,2.00E+05,1,1,2,32,0,0,0,0,2,2,83833,85585,87289,92452,83381,88522,4000,4037,6500,3500,0,3200,0
443,30000,2,1,2,26,1,0,0,0,0,0,0,0,945,0,187,2885,0,945,0,197,3995,0,0
444,2.00E+05,2,1,2,27,0,0,0,0,0,0,333933,134553,226355,224992,117213,124783,6704,5930,5000,4003,10033,4400,0
445,240000,1,1,2,44,0,0,0,0,0,0,346335,331443,234557,200643,184410,188857,13036,9020,7500,8000,8000,7000,1
446,220000,1,2,2,34,0,0,0,0,0,0,37304,33304,29254,24975,20328,15602,1600,2500,1100,1000,600,500,0
447,260000,2,1,2,28,0,0,0,0,0,0,346433,107504,89902,90993,82255,83888,4600,4400,5000,3400,3500,2500,0
448,280000,2,1,1,53,0,0,0,0,0,0,46333,1350,29366,5400,0,1588,1360,29366,55,0,1599,0,0
449,2.00E+05,1,4,1,42,0,0,0,0,0,0,38564,38345,32253,30394,30800,0,6000,2475,1956,1500,0,2102,0
450,240000,2,3,1,30,0,0,0,2,0,0,96304,88007,82227,65000,60848,58880,4606,22906,0,3310,3300,5200,0
451,380000,1,1,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
